TAZID,CO_FIPS,PARCEL_ID,OWN_TYPE,Shape_Area,ACRES
12,3,03-078-0007,Private,20222.8108,0.464234845
12,3,03-078-0008,Private,170437.304,3.912558752
12,3,03-078-0010,Private,72120.78223,1.655604677
12,3,03-078-0011,Private,23478.32432,0.538968413
12,3,03-078-0012,Private,22934.27672,0.526479256
12,3,03-078-0013,Private,24771.76062,0.568660537
12,3,03-078-0014,Private,19729.71193,0.452915267
12,3,03-078-0015,Private,37891.92943,0.869847132
12,3,03-078-0016,Private,45262.23959,1.039039972
12,3,03-078-0018,Private,20467.14535,0.469843789
12,3,03-078-0020,Private,10415.77322,0.23910449
12,3,03-079-0001,Private,40827.95749,0.937246592
12,3,03-079-0002,Private,20291.36545,0.465808585
12,3,03-079-0003,Private,20164.4689,0.462895548
12,3,03-079-0004,Private,76971.22131,1.766951356
12,3,03-079-0005,Private,28946.16037,0.664488057
12,3,03-079-0006,Private,38175.60435,0.876359173
12,3,03-079-0007,Private,28310.11866,0.649887084
12,3,03-079-0008,Private,33694.88781,0.773499845
12,3,03-079-0010,Private,34674.14805,0.795979743
12,3,03-079-0016,Private,45812.35018,1.051668311
12,3,03-257-0002,Private,882986.4301,20.26983649
12,3,04-002-0027,Private,5669787.303,130.1556373
13,3,03-076-0002,Private,56467.57934,1.296269751
13,3,03-076-0011,Private,66494.23246,1.5264416
13,3,03-079-0012,Private,11640.89945,0.267228488
13,3,03-079-0013,Private,10463.54015,0.240201028
13,3,03-079-0015,Private,20410.26001,0.468537929
13,3,03-079-0022,Private,22213.2641,0.509927691
13,3,03-081-0009,Private,25349.38709,0.58192053
13,3,03-081-0010,Private,3712.886387,0.08523302
13,3,03-081-0011,Private,29450.51444,0.67606601
13,3,03-081-0012,Private,79560.40908,1.826388751
13,3,03-081-0016,Private,21120.13284,0.484833769
13,3,03-081-0017,Private,17634.71521,0.404822522
13,3,03-081-0018,Private,19834.62126,0.455323566
13,3,03-081-0019,Private,20473.00685,0.469978345
13,3,03-081-0020,Private,18236.69446,0.418641558
13,3,03-082-0055,Private,380.1771586,0.008727347
13,3,03-082-0067,Private,231.3881748,0.005311747
13,3,03-082-0072,Private,138314.189,3.175140523
13,3,03-082-0073,Private,922.6759709,0.02118095
13,3,03-082-0098,Private,539.7443395,0.012390371
13,3,03-207-0001,Private,1872.893833,0.042994151
13,3,03-207-0002,Private,1213.870464,0.02786561
13,3,03-207-0003,Private,1223.203384,0.028079857
13,3,03-207-0004,Private,1176.760817,0.027013721
13,3,03-207-0005,Private,1316.863922,0.030229928
13,3,03-207-0006,Private,1296.322973,0.02975839
13,3,03-207-0007,Private,899.5887585,0.02065096
13,3,03-207-0008,Private,996.393233,0.022873203
13,3,03-207-0009,Private,879.3260732,0.020185809
13,3,03-207-0010,Private,1021.120752,0.023440848
13,3,03-207-0011,Private,1223.799473,0.028093541
13,3,03-207-0012,Private,1700.714096,0.039041593
13,3,03-207-0013,Private,1303.824194,0.029930588
13,3,03-207-0014,Private,1060.80012,0.024351728
13,3,03-207-0015,Private,1348.15841,0.030948324
13,3,03-207-0016,Private,1415.245398,0.032488373
13,3,03-241-0001,Private,1154.249755,0.026496957
13,3,03-241-0002,Private,984.0820323,0.022590587
13,3,03-241-0003,Private,983.4957038,0.022577127
13,3,03-241-0004,Private,982.9005659,0.022563465
13,3,03-241-0005,Private,1048.99128,0.024080644
13,3,03-241-0006,Private,986.4594736,0.022645164
13,3,03-241-0007,Private,935.5097557,0.021475562
13,3,03-241-0008,Private,934.9785317,0.021463367
13,3,03-241-0009,Private,934.4621331,0.021451513
13,3,03-241-0010,Private,933.9386762,0.021439496
13,3,03-241-0011,Private,933.4154453,0.021427485
13,3,03-241-0012,Private,932.8968832,0.021415581
13,3,03-241-0013,Private,995.7828298,0.022859191
13,3,03-241-0014,Private,992.4062208,0.022781677
13,3,03-241-0015,Private,929.4518083,0.021336496
13,3,03-241-0016,Private,930.1910552,0.021353466
13,3,03-241-0017,Private,930.9383769,0.021370621
13,3,03-241-0018,Private,931.6793508,0.021387631
13,3,03-241-0019,Private,932.4251622,0.021404752
13,3,03-241-0020,Private,933.1722585,0.021421902
13,3,03-241-0021,Private,984.2422531,0.022594265
13,3,03-241-0022,Private,1047.084536,0.024036873
13,3,03-241-0023,Private,981.3385535,0.022527608
13,3,03-241-0024,Private,982.1417226,0.022546045
13,3,03-241-0025,Private,982.9398106,0.022564366
13,3,03-241-0026,Private,1049.320956,0.024088212
13,3,03-241-0027,Private,939.3051777,0.02156269
13,3,03-241-0028,Private,931.206857,0.021376785
13,3,03-241-0029,Private,929.0690073,0.021327708
13,3,03-241-0030,Private,936.0623685,0.021488248
13,3,03-241-0031,Private,959.1463877,0.022018164
13,3,03-241-0032,Private,950.750197,0.021825422
13,3,03-241-0033,Private,963.2088201,0.022111422
13,3,03-241-0034,Private,965.5090775,0.022164226
13,3,03-241-0035,Private,996.0981405,0.022866429
13,3,03-241-0036,Private,990.7632847,0.022743962
13,3,03-241-0037,Private,10022.66084,0.230080202
13,3,03-241-0038,Private,923.9442518,0.021210064
13,3,03-241-0039,Private,924.5985896,0.021225085
13,3,03-241-0040,Private,925.0892463,0.021236349
13,3,03-241-0041,Private,971.2680753,0.02229643
13,3,03-241-0042,Private,993.825078,0.022814248
13,3,03-241-0043,Private,939.082196,0.021557571
13,3,03-241-0044,Private,987.9382047,0.022679109
13,3,03-241-0045,Private,953.7226502,0.021893657
13,3,03-241-0046,Private,975.6621776,0.022397301
13,3,03-241-0047,Private,928.5154573,0.021315001
13,3,03-241-0048,Private,928.3519427,0.021311247
13,3,03-241-0049,Private,929.1686891,0.021329996
13,3,03-241-0050,Private,956.3654683,0.021954326
13,3,03-241-0051,Private,1028.239232,0.02360426
13,3,03-241-0052,Private,947.7233253,0.021755937
13,3,03-241-0053,Private,929.2282794,0.021331364
13,3,03-241-0054,Private,943.0508734,0.021648676
13,3,03-241-0055,Private,1052.219502,0.024154751
13,3,03-241-0056,Private,931.8860868,0.021392377
13,3,03-241-0057,Private,931.7649292,0.021389596
13,3,03-241-0058,Private,928.596855,0.021316869
13,3,03-241-0059,Private,835.7644384,0.019185808
13,3,03-241-0060,Private,916.9714163,0.021049996
13,3,03-241-0061,Private,941.2079784,0.02160637
13,3,03-241-0062,Private,927.1333602,0.021283273
13,3,03-241-0063,Private,927.52067,0.021292165
13,3,03-241-0064,Private,913.197727,0.020963367
13,3,03-241-0065,Private,883.0885896,0.020272182
13,3,03-241-0066,Private,933.2157063,0.0214229
13,3,03-241-0067,Private,835.5768558,0.019181502
13,3,03-241-0068,Private,928.41264,0.021312641
13,3,03-241-0069,Private,928.521403,0.021315137
13,3,03-241-0070,Private,928.5241162,0.0213152
13,3,03-241-0071,Private,1030.665134,0.023659949
13,3,03-241-0072,Private,1097.421468,0.025192407
13,3,03-241-0073,Private,1084.822954,0.024903196
13,3,03-241-0074,Private,1005.044178,0.023071794
13,3,03-241-0075,Private,1010.508069,0.023197223
13,3,03-241-0076,Private,1017.771032,0.023363952
13,3,03-241-0077,Private,1026.526597,0.023564945
13,3,03-241-0078,Private,1035.796393,0.023777742
13,3,03-241-0079,Private,1039.555969,0.023864047
13,3,03-241-0080,Private,1057.519883,0.024276426
13,3,03-241-0081,Private,1348.859892,0.030964428
13,3,03-241-0082,Private,944.7753769,0.021688264
13,3,03-241-0083,Private,165.7458057,0.003804861
13,3,03-241-0084,Private,9830.586314,0.225670939
13,3,03-241-0085,Private,15457.39758,0.354840019
13,3,03-247-0001,Private,931.5395539,0.021384422
13,3,03-247-0002,Private,957.6457409,0.021983716
13,3,03-247-0003,Private,977.1724188,0.02243197
13,3,03-247-0004,Private,944.9250694,0.0216917
13,3,03-247-0005,Private,898.4371572,0.020624523
13,3,03-247-0006,Private,950.5547778,0.021820935
13,3,03-247-0007,Private,948.9153647,0.021783301
13,3,03-247-0008,Private,950.1242245,0.021811052
13,3,03-247-0009,Private,1144.286728,0.026268246
13,3,03-247-0010,Private,975.1564303,0.022385691
13,3,03-247-0011,Private,836.6642189,0.019206464
13,3,03-247-0012,Private,1611.951559,0.03700396
13,3,03-247-0013,Private,1131.427297,0.025973045
13,3,03-247-0014,Private,929.6045662,0.021340002
13,3,03-247-0015,Private,929.5993327,0.021339882
13,3,03-247-0016,Private,929.6013431,0.021339928
13,3,03-247-0017,Private,965.1741666,0.022156538
13,3,03-247-0018,Private,1249.664007,0.028687287
13,3,03-247-0019,Private,943.8000986,0.021665875
13,3,03-247-0020,Private,937.7221558,0.02152635
13,3,03-247-0021,Private,928.5312725,0.021315364
13,3,03-247-0022,Private,928.5259041,0.021315241
13,3,03-247-0023,Private,928.530791,0.021315353
13,3,03-247-0024,Private,928.5834467,0.021316562
13,3,03-247-0025,Private,958.5717664,0.022004973
13,3,03-247-0026,Private,940.987852,0.021601317
13,3,03-247-0027,Private,945.9207522,0.021714557
13,3,03-247-0028,Private,962.1150225,0.022086312
13,3,03-247-0029,Private,1135.179832,0.026059188
13,3,03-247-0030,Private,1027.339733,0.023583611
13,3,03-247-0031,Private,933.1843041,0.021422179
13,3,03-247-0032,Private,931.6783371,0.021387608
13,3,03-247-0033,Private,930.1713837,0.021353014
13,3,03-247-0034,Private,952.9676578,0.021876326
13,3,03-247-0035,Private,972.1885939,0.022317561
13,3,03-247-0036,Private,975.0357815,0.022382921
13,3,03-247-0037,Private,973.3676786,0.022344628
13,3,03-247-0038,Private,971.6238857,0.022304598
13,3,03-247-0039,Private,969.9447307,0.022266051
13,3,03-247-0040,Private,963.1535207,0.022110152
13,3,03-247-0041,Private,979.5548126,0.02248666
13,3,03-247-0042,Private,943.9005007,0.02166818
13,3,03-247-0043,Private,931.9835282,0.021394614
13,3,03-247-0044,Private,976.654634,0.022420084
13,3,03-247-0045,Private,1131.543676,0.025975717
13,3,03-247-0046,Private,27989.27355,0.642521764
13,3,03-247-0047,Private,16154.54818,0.370843808
13,3,03-247-0048,Private,170.0270798,0.003903142
13,3,03-247-0049,Private,853.1880488,0.019585785
13,3,03-247-0050,Private,811.6989303,0.018633361
13,3,03-247-0051,Private,811.860267,0.018637064
13,3,03-247-0052,Private,812.0268458,0.018640888
13,3,03-247-0053,Private,812.1891695,0.018644615
13,3,03-247-0054,Private,865.9108287,0.019877849
13,3,03-247-0055,Private,850.6228631,0.019526898
13,3,03-247-0056,Private,749.4715469,0.017204869
13,3,03-247-0057,Private,747.5650418,0.017161103
13,3,03-247-0058,Private,956.6392633,0.021960611
13,3,03-247-0059,Private,879.5036005,0.020189885
13,3,03-247-0060,Private,843.9774723,0.019374347
13,3,03-247-0061,Private,835.5633126,0.019181191
13,3,03-247-0062,Private,838.2026631,0.01924178
13,3,03-247-0063,Private,883.8041312,0.020288608
13,3,03-247-0064,Private,771.6814652,0.01771472
13,3,03-247-0065,Private,842.9015274,0.019349647
13,3,03-247-0066,Private,770.3573331,0.017684323
13,3,03-247-0067,Private,4773.800134,0.109587356
13,3,03-247-0069,Private,771.1634494,0.017702828
13,3,03-247-0070,Private,770.5490972,0.017688725
13,3,03-247-0071,Private,743.4904829,0.017067568
13,3,03-247-0072,Private,745.0215024,0.017102714
13,3,03-247-0073,Private,792.3265503,0.018188648
13,3,03-247-0074,Private,828.0077189,0.019007745
13,3,03-247-0075,Private,796.9492713,0.018294767
13,3,03-247-0076,Private,797.1526458,0.018299436
13,3,03-247-0077,Private,792.6042269,0.018195023
13,3,03-247-0078,Private,791.2179804,0.0181632
13,3,03-247-0079,Private,792.9331175,0.018202573
13,3,03-247-0080,Private,792.43096,0.018191045
13,3,03-247-0081,Private,798.1795093,0.018323009
13,3,03-247-0082,Private,799.1736079,0.018345829
13,3,03-247-0083,Private,803.1163876,0.01843634
13,3,03-247-0084,Private,746.3904487,0.017134139
13,3,03-247-0085,Private,729.6240844,0.01674925
13,3,03-247-0086,Private,739.3521853,0.016972569
13,3,03-247-0087,Private,734.4343825,0.016859676
13,3,03-247-0088,Private,731.8959421,0.016801403
13,3,03-247-0089,Private,4029.101827,0.092492062
14,3,03-003-0007,Federal,67172.89305,1.542020933
14,3,03-068-0011,Private,9150.178261,0.210051492
14,3,03-069-0004,Private,214223.4186,4.917712798
14,3,03-069-0005,Private,39527.30394,0.907388789
14,3,03-069-0018,Private,13433.61216,0.308382001
14,3,03-069-0024,Private,46252.16898,1.061764791
14,3,03-069-0026,Private,9079.124429,0.20842038
14,3,03-069-0031,Private,239821.1279,5.505333813
14,3,03-069-0032,Private,60865.42652,1.397226731
14,3,03-069-0033,Federal,122226.587,2.805833531
14,3,03-069-0034,Private,108888.6137,2.499647017
14,3,03-069-0035,Federal,4662.764992,0.107038433
14,3,03-071-0038,Private,2966.074458,0.068089205
14,3,03-072-0004,Private,451037.733,10.3540222
14,3,03-072-0006,Private,342.0343442,0.00785174
14,3,03-073-0001,Federal,33295.3896,0.764328964
14,3,03-073-0004,Federal,322900.8729,7.412512438
14,3,03-073-0005,Private,226199.3,5.192631132
14,3,03-073-0006,Private,63752.94926,1.463512703
14,3,03-073-0007,Private,201185.5566,4.618415638
14,3,03-073-0008,Private,3041.673812,0.069824664
14,3,03-073-0010,Private,2270.4675,0.052120852
14,3,03-073-0011,Private,403620.6778,9.265516278
14,3,03-073-0012,Federal,58243.01883,1.33702674
14,3,03-073-0013,Federal,369383.9288,8.47957747
14,3,03-073-0014,Federal,231824.9903,5.321774478
14,3,03-073-0015,Federal,207528.9592,4.764034787
14,3,03-074-0004,Private,440283.8438,10.10715592
14,3,03-074-0005,Private,43577.38513,1.000362453
14,3,03-074-0006,Private,103925.3462,2.385710247
14,3,03-074-0034,Private,7817.231336,0.179452363
14,3,03-074-0035,Private,4071.445989,0.093464114
14,3,03-074-0036,Private,186460.9229,4.280396946
14,3,03-074-0037,Private,8077.589484,0.185429144
14,3,03-074-0040,Private,2250.955879,0.051672943
14,3,03-074-0047,Private,910110.6039,20.89249902
14,3,03-109-0001,Private,101865.9102,2.338433834
14,3,03-109-0002,Private,58789.89532,1.349580837
14,3,03-110-0001,Federal,657013.3606,15.08239871
14,3,03-110-0008,Private,112887.6402,2.591448668
14,3,03-110-0010,Private,98762.789,2.267198584
14,3,03-110-0011,Private,164509.943,3.776490252
14,3,03-110-0018,Private,12213.74572,0.280378747
14,3,03-110-0019,Private,13475.39046,0.309341063
14,3,03-110-0024,Private,11253.65863,0.258338988
14,3,03-110-0026,Private,2025.324388,0.046493347
14,3,03-110-0027,Private,292469.8406,6.71393766
14,3,03-110-0031,Private,177608.2351,4.077174644
14,3,03-110-0032,Private,5891.535598,0.135246091
14,3,03-110-0034,Federal,484452.0325,11.12108086
14,3,03-110-0038,Private,203622.1866,4.674350914
14,3,03-110-0039,Private,25329.50142,0.581464035
14,3,03-110-0043,Private,1452.704439,0.033348283
14,3,03-110-0044,Private,3850.722883,0.088397195
14,3,03-111-0031,Private,43230.48084,0.992398918
14,3,03-188-0001,Federal,272992.5084,6.266816022
14,3,03-188-0002,Federal,252148.018,5.788309901
14,3,03-188-0005,Federal,132904.909,3.050965091
14,3,03-188-0006,Federal,124226.4915,2.851743338
14,3,03-189-0014,Private,103894.3508,2.384998717
14,3,CONFLICT,Private,1776.374578,0.040778455
15,3,03-074-0004,Private,440283.8438,10.10715592
15,3,03-074-0005,Private,43577.38513,1.000362453
15,3,03-074-0006,Private,103925.3462,2.385710247
15,3,03-074-0030,Private,56450.05607,1.295867487
15,3,03-074-0035,Private,4071.445989,0.093464114
15,3,03-074-0036,Private,186460.9229,4.280396946
15,3,03-074-0037,Private,8077.589484,0.185429144
15,3,03-074-0039,Private,11458.29606,0.263036644
15,3,03-074-0040,Private,2250.955879,0.051672943
15,3,03-074-0043,Private,170288.3784,3.909140015
15,3,03-074-0044,Private,5069.135122,0.116367066
15,3,03-074-0045,Private,52924.2282,1.214928583
15,3,03-074-0046,Private,645.7523699,0.014823891
15,3,03-074-0047,Private,910110.6039,20.89249902
15,3,03-109-0001,Private,101865.9102,2.338433834
15,3,03-109-0055,Private,172594.9779,3.962090313
15,3,03-109-0056,Private,337699.1798,7.752222372
15,3,03-109-0064,Private,68726.50903,1.577685741
15,3,03-109-0065,Private,74656.87026,1.713823114
16,3,03-074-0004,Private,440283.8438,10.10715592
16,3,03-074-0045,Private,52924.2282,1.214928583
16,3,03-074-0047,Private,910110.6039,20.89249902
16,3,03-109-0001,Private,101865.9102,2.338433834
16,3,03-109-0002,Private,58789.89532,1.349580837
16,3,03-109-0003,Private,75471.92455,1.7325335
16,3,03-109-0004,Private,1384.836495,0.031790307
16,3,03-109-0005,Private,12398.03254,0.284609235
16,3,03-109-0006,Private,30805.81395,0.707178265
16,3,03-109-0007,Private,36223.42324,0.831544904
16,3,03-109-0008,Private,57995.93224,1.33135462
16,3,03-109-0020,Private,30578.57784,0.701961833
16,3,03-109-0025,Private,4390.234581,0.100782225
16,3,03-109-0033,Private,7236.82764,0.166128615
16,3,03-109-0034,Private,17101.50021,0.392582039
16,3,03-109-0036,Private,217308.0485,4.98852356
16,3,03-109-0040,Private,9697.292663,0.22261105
16,3,03-109-0042,Private,12826.06542,0.294435158
16,3,03-109-0043,Private,256564.3926,5.889692196
16,3,03-109-0044,Private,43160.15484,0.990784514
16,3,03-109-0047,Private,63091.96759,1.448339208
16,3,03-109-0051,Private,19818.90943,0.454962885
16,3,03-109-0055,Private,172594.9779,3.962090313
16,3,03-109-0056,Private,337699.1798,7.752222372
16,3,03-109-0057,Private,81883.38293,1.879714939
16,3,03-109-0058,Private,128504.2071,2.949942579
16,3,03-109-0062,Private,52581.32372,1.207056867
16,3,03-109-0063,Private,52581.02712,1.207050059
16,3,03-109-0064,Private,68726.50903,1.577685741
16,3,03-109-0065,Private,74656.87026,1.713823114
16,3,03-109-0066,Private,8125.10187,0.186519839
16,3,03-109-0067,Private,57852.79006,1.328068649
16,3,03-109-0068,Private,4387.336122,0.100715688
16,3,03-109-0069,Private,83079.13677,1.907164664
16,3,03-109-0070,Private,129288.8303,2.967954388
16,3,03-109-0071,Private,9499.379197,0.218067749
16,3,03-109-0072,Private,5704.364955,0.130949402
16,3,03-109-0073,Private,427.156067,0.009805795
16,3,03-110-0002,Private,109781.2531,2.520138446
16,3,03-110-0004,Private,82251.92521,1.888175195
16,3,03-110-0005,Private,1916.512216,0.043995454
16,3,03-110-0008,Private,112887.6402,2.591448668
16,3,03-110-0010,Private,98762.789,2.267198584
16,3,03-110-0011,Private,164509.943,3.776490252
16,3,03-110-0012,Private,58524.66882,1.343492297
16,3,03-110-0020,Private,4049.9177,0.092969911
16,3,03-110-0021,Private,2022.368519,0.046425492
16,3,03-110-0022,Private,337.0599677,0.007737549
16,3,03-110-0023,Private,52032.3722,1.194455136
16,3,03-110-0026,Private,2025.324388,0.046493347
16,3,03-110-0027,Private,292469.8406,6.71393766
16,3,03-110-0037,Private,4055.956491,0.093108537
16,3,03-110-0038,Private,203622.1866,4.674350914
16,3,03-110-0039,Private,25329.50142,0.581464035
16,3,03-110-0040,Private,15142.41308,0.347609235
16,3,03-110-0041,Private,4343.028638,0.099698565
16,3,03-110-0042,Private,3132.908207,0.071919041
16,3,03-110-0043,Private,1452.704439,0.033348283
16,3,03-110-0044,Private,3850.722883,0.088397195
16,3,03-110-0045,Private,4022.398424,0.092338178
16,3,03-110-0046,Private,7812.541419,0.179344701
16,3,03-110-0047,Private,869.7410849,0.019965776
16,3,03-111-0031,Private,43230.48084,0.992398918
16,3,Conflict,Private,11729.62637,0.269265303
16,3,CONFLICT,Private,1776.374578,0.040778455
16,3,CONFLICT,Private,748.0972953,0.017173322
16,3,CONFLICT,Private,3594.912205,0.082524805
17,3,03-074-0045,Private,52924.2282,1.214928583
17,3,03-108-0039,Private,54007.65576,1.239799746
17,3,03-108-0050,Private,3628.534073,0.083296628
17,3,03-108-0054,Private,40328.42528,0.925779331
17,3,03-108-0057,Private,48646.16036,1.116721257
17,3,03-109-0033,Private,7236.82764,0.166128615
17,3,03-109-0036,Private,217308.0485,4.98852356
17,3,03-109-0037,Private,4221.41535,0.096906811
17,3,03-109-0043,Private,256564.3926,5.889692196
17,3,03-109-0055,Private,172594.9779,3.962090313
17,3,03-109-0056,Private,337699.1798,7.752222372
17,3,03-109-0057,Private,81883.38293,1.879714939
17,3,03-109-0058,Private,128504.2071,2.949942579
17,3,03-109-0059,Private,18295.42535,0.419989784
17,3,03-109-0060,Private,104253.9109,2.393252778
17,3,03-109-0061,Private,76153.4593,1.748178812
17,3,03-109-0065,Private,74656.87026,1.713823114
17,3,Conflict,Private,11729.62637,0.269265303
