TAZ,BLKGRPCE,STATEFP,COUNTYFP,TRACT,GEOID,NAME,NAMELSAD,PUMA,REGION
390,1,49,57,210800,49057210800,2108,Census Tract 2108,57002,1
391,1,49,57,211000,49057211000,2110,Census Tract 2110,57002,1
392,2,49,57,211000,49057211000,2110,Census Tract 2110,57002,1
393,1,49,57,211000,49057211000,2110,Census Tract 2110,57002,1
394,1,49,57,210900,49057210900,2109,Census Tract 2109,57002,1
395,4,49,57,210900,49057210900,2109,Census Tract 2109,57002,1
396,2,49,57,210900,49057210900,2109,Census Tract 2109,57002,1
397,1,49,57,202000,49057202000,2020,Census Tract 2020,57002,1
398,1,49,57,202000,49057202000,2020,Census Tract 2020,57002,1
399,1,49,57,210512,49057210512,2105.12,Census Tract 2105.12,57002,1
400,1,49,57,210512,49057210512,2105.12,Census Tract 2105.12,57002,1
401,1,49,57,210512,49057210512,2105.12,Census Tract 2105.12,57002,1
402,1,49,57,210512,49057210512,2105.12,Census Tract 2105.12,57002,1
403,3,49,57,210512,49057210512,2105.12,Census Tract 2105.12,57002,1
404,3,49,57,210512,49057210512,2105.12,Census Tract 2105.12,57002,1
405,1,49,57,211100,49057211100,2111,Census Tract 2111,57002,1
406,5,49,57,211100,49057211100,2111,Census Tract 2111,57002,1
407,4,49,57,211100,49057211100,2111,Census Tract 2111,57002,1
408,2,49,57,211100,49057211100,2111,Census Tract 2111,57002,1
409,3,49,57,211100,49057211100,2111,Census Tract 2111,57002,1
410,3,49,57,211100,49057211100,2111,Census Tract 2111,57002,1
411,1,49,57,211202,49057211202,2112.02,Census Tract 2112.02,57002,1
412,2,49,57,211202,49057211202,2112.02,Census Tract 2112.02,57002,1
413,2,49,57,211202,49057211202,2112.02,Census Tract 2112.02,57002,1
414,3,49,57,211202,49057211202,2112.02,Census Tract 2112.02,57002,1
415,3,49,57,210900,49057210900,2109,Census Tract 2109,57002,1
416,3,49,57,210900,49057210900,2109,Census Tract 2109,57002,1
417,2,49,57,202000,49057202000,2020,Census Tract 2020,57002,1
418,3,49,57,211201,49057211201,2112.01,Census Tract 2112.01,57002,1
419,2,49,57,211201,49057211201,2112.01,Census Tract 2112.01,57002,1
420,1,49,57,211201,49057211201,2112.01,Census Tract 2112.01,57002,1
424,2,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
425,2,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
426,2,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
427,2,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
428,1,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
429,1,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
430,1,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
431,1,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
432,1,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
433,2,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
434,2,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
435,3,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
436,3,49,11,125303,49011125303,1253.03,Census Tract 1253.03,11001,1
437,2,49,11,125304,49011125304,1253.04,Census Tract 1253.04,11001,1
438,2,49,11,125304,49011125304,1253.04,Census Tract 1253.04,11001,1
439,2,49,11,125304,49011125304,1253.04,Census Tract 1253.04,11001,1
440,2,49,11,125304,49011125304,1253.04,Census Tract 1253.04,11001,1
441,1,49,11,125305,49011125305,1253.05,Census Tract 1253.05,11001,1
442,1,49,11,125305,49011125305,1253.05,Census Tract 1253.05,11001,1
443,1,49,11,125305,49011125305,1253.05,Census Tract 1253.05,11001,1
444,1,49,11,125305,49011125305,1253.05,Census Tract 1253.05,11001,1
445,1,49,11,125304,49011125304,1253.04,Census Tract 1253.04,11001,1
446,2,49,11,125502,49011125502,1255.02,Census Tract 1255.02,11001,1
447,3,49,11,125304,49011125304,1253.04,Census Tract 1253.04,11001,1
448,1,49,11,125301,49011125301,1253.01,Census Tract 1253.01,11001,1
449,2,49,11,125301,49011125301,1253.01,Census Tract 1253.01,11001,1
450,3,49,11,125305,49011125305,1253.05,Census Tract 1253.05,11001,1
451,2,49,11,125305,49011125305,1253.05,Census Tract 1253.05,11001,1
452,3,49,11,125301,49011125301,1253.01,Census Tract 1253.01,11001,1
453,4,49,11,125301,49011125301,1253.01,Census Tract 1253.01,11001,1
454,3,49,11,125502,49011125502,1255.02,Census Tract 1255.02,11001,1
455,1,49,11,125502,49011125502,1255.02,Census Tract 1255.02,11001,1
456,2,49,11,125502,49011125502,1255.02,Census Tract 1255.02,11001,1
457,3,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
458,3,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
459,1,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
460,1,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
461,1,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
462,1,49,11,125401,49011125401,1254.01,Census Tract 1254.01,11001,1
463,1,49,11,125501,49011125501,1255.01,Census Tract 1255.01,11001,1
464,1,49,11,125501,49011125501,1255.01,Census Tract 1255.01,11001,1
465,3,49,11,125501,49011125501,1255.01,Census Tract 1255.01,11001,1
466,2,49,11,125501,49011125501,1255.01,Census Tract 1255.01,11001,1
467,2,49,11,125503,49011125503,1255.03,Census Tract 1255.03,11001,1
468,1,49,11,125600,49011125600,1256,Census Tract 1256,11001,1
469,2,49,11,125702,49011125702,1257.02,Census Tract 1257.02,11001,1
470,1,49,11,125701,49011125701,1257.01,Census Tract 1257.01,11001,1
471,3,49,11,125702,49011125702,1257.02,Census Tract 1257.02,11001,1
472,1,49,11,125701,49011125701,1257.01,Census Tract 1257.01,11001,1
473,2,49,11,125701,49011125701,1257.01,Census Tract 1257.01,11001,1
474,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
475,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
476,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
477,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
478,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
479,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
480,2,49,11,125200,49011125200,1252,Census Tract 1252,11001,1
481,1,49,11,125103,49011125103,1251.03,Census Tract 1251.03,11001,1
482,1,49,11,125103,49011125103,1251.03,Census Tract 1251.03,11001,1
483,2,49,11,125103,49011125103,1251.03,Census Tract 1251.03,11001,1
484,2,49,11,125103,49011125103,1251.03,Census Tract 1251.03,11001,1
485,1,49,11,125104,49011125104,1251.04,Census Tract 1251.04,11001,1
486,1,49,11,125104,49011125104,1251.04,Census Tract 1251.04,11001,1
487,1,49,11,125104,49011125104,1251.04,Census Tract 1251.04,11001,1
488,3,49,11,125104,49011125104,1251.04,Census Tract 1251.04,11001,1
489,2,49,11,125104,49011125104,1251.04,Census Tract 1251.04,11001,1
490,3,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
491,3,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
492,1,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
493,1,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
494,2,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
495,2,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
496,2,49,11,125406,49011125406,1254.06,Census Tract 1254.06,11001,1
497,1,49,11,125405,49011125405,1254.05,Census Tract 1254.05,11001,1
498,1,49,11,125406,49011125406,1254.06,Census Tract 1254.06,11001,1
499,1,49,11,125405,49011125405,1254.05,Census Tract 1254.05,11001,1
500,2,49,11,125406,49011125406,1254.06,Census Tract 1254.06,11001,1
501,2,49,11,125405,49011125405,1254.05,Census Tract 1254.05,11001,1
502,2,49,11,125406,49011125406,1254.06,Census Tract 1254.06,11001,1
503,2,49,11,125405,49011125405,1254.05,Census Tract 1254.05,11001,1
504,4,49,11,125801,49011125801,1258.01,Census Tract 1258.01,11001,1
505,1,49,11,125801,49011125801,1258.01,Census Tract 1258.01,11001,1
506,3,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
507,3,49,11,125403,49011125403,1254.03,Census Tract 1254.03,11001,1
508,1,49,11,126002,49011126002,1260.02,Census Tract 1260.02,11001,1
509,1,49,11,126002,49011126002,1260.02,Census Tract 1260.02,11001,1
510,1,49,11,126002,49011126002,1260.02,Census Tract 1260.02,11001,1
511,1,49,11,126002,49011126002,1260.02,Census Tract 1260.02,11001,1
512,2,49,11,126002,49011126002,1260.02,Census Tract 1260.02,11001,1
513,1,49,11,126001,49011126001,1260.01,Census Tract 1260.01,11001,1
514,2,49,11,126002,49011126002,1260.02,Census Tract 1260.02,11001,1
515,4,49,11,126001,49011126001,1260.01,Census Tract 1260.01,11001,1
516,3,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
517,1,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
518,2,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
519,1,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
520,2,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
521,3,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
522,1,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
523,2,49,11,126104,49011126104,1261.04,Census Tract 1261.04,11001,1
524,3,49,11,125808,49011125808,1258.08,Census Tract 1258.08,11001,1
525,1,49,11,125808,49011125808,1258.08,Census Tract 1258.08,11001,1
526,2,49,11,125808,49011125808,1258.08,Census Tract 1258.08,11001,1
527,1,49,11,125805,49011125805,1258.05,Census Tract 1258.05,11001,1
528,1,49,11,125807,49011125807,1258.07,Census Tract 1258.07,11001,1
529,4,49,11,125804,49011125804,1258.04,Census Tract 1258.04,11001,1
530,3,49,11,125805,49011125805,1258.05,Census Tract 1258.05,11001,1
531,1,49,11,125907,49011125907,1259.07,Census Tract 1259.07,11001,1
532,1,49,11,125804,49011125804,1258.04,Census Tract 1258.04,11001,1
533,3,49,11,125804,49011125804,1258.04,Census Tract 1258.04,11001,1
534,1,49,11,125908,49011125908,1259.08,Census Tract 1259.08,11001,1
535,3,49,11,125908,49011125908,1259.08,Census Tract 1259.08,11001,1
536,1,49,11,125102,49011125102,1251.02,Census Tract 1251.02,11001,1
537,1,49,11,125102,49011125102,1251.02,Census Tract 1251.02,11001,1
538,2,49,11,126001,49011126001,1260.01,Census Tract 1260.01,11001,1
539,3,49,11,126001,49011126001,1260.01,Census Tract 1260.01,11001,1
540,3,49,11,126001,49011126001,1260.01,Census Tract 1260.01,11001,1
541,3,49,11,125905,49011125905,1259.05,Census Tract 1259.05,11001,1
542,4,49,11,125905,49011125905,1259.05,Census Tract 1259.05,11001,1
543,1,49,11,125906,49011125906,1259.06,Census Tract 1259.06,11001,1
544,2,49,11,125906,49011125906,1259.06,Census Tract 1259.06,11001,1
545,1,49,11,126101,49011126101,1261.01,Census Tract 1261.01,11001,1
546,2,49,11,126101,49011126101,1261.01,Census Tract 1261.01,11001,1
547,3,49,11,126101,49011126101,1261.01,Census Tract 1261.01,11001,1
548,2,49,11,127100,49011127100,1271,Census Tract 1271,11001,1
549,1,49,11,127100,49011127100,1271,Census Tract 1271,11001,1
550,5,49,11,127100,49011127100,1271,Census Tract 1271,11001,1
551,4,49,11,127100,49011127100,1271,Census Tract 1271,11001,1
552,3,49,11,127100,49011127100,1271,Census Tract 1271,11001,1
553,2,49,11,125102,49011125102,1251.02,Census Tract 1251.02,11001,1
554,4,49,11,126105,49011126105,1261.05,Census Tract 1261.05,11001,1
555,1,49,11,126105,49011126105,1261.05,Census Tract 1261.05,11001,1
556,2,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
557,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
558,2,49,11,126203,49011126203,1262.03,Census Tract 1262.03,11002,1
559,1,49,11,126203,49011126203,1262.03,Census Tract 1262.03,11002,1
560,1,49,11,126203,49011126203,1262.03,Census Tract 1262.03,11002,1
561,1,49,11,126203,49011126203,1262.03,Census Tract 1262.03,11002,1
562,1,49,11,126203,49011126203,1262.03,Census Tract 1262.03,11002,1
563,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
564,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
565,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
566,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
567,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
568,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
569,1,49,11,126202,49011126202,1262.02,Census Tract 1262.02,11002,1
570,2,49,11,126204,49011126204,1262.04,Census Tract 1262.04,11002,1
571,3,49,11,126204,49011126204,1262.04,Census Tract 1262.04,11002,1
572,1,49,11,126204,49011126204,1262.04,Census Tract 1262.04,11002,1
573,3,49,11,126204,49011126204,1262.04,Census Tract 1262.04,11002,1
574,1,49,11,126204,49011126204,1262.04,Census Tract 1262.04,11002,1
575,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
576,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
577,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
578,1,49,11,126303,49011126303,1263.03,Census Tract 1263.03,11002,1
579,3,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
580,1,49,11,126303,49011126303,1263.03,Census Tract 1263.03,11002,1
581,2,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
582,2,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
583,2,49,11,126303,49011126303,1263.03,Census Tract 1263.03,11002,1
584,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
585,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
586,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
587,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
588,1,49,11,126304,49011126304,1263.04,Census Tract 1263.04,11002,1
589,1,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
590,1,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
591,1,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
592,2,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
593,2,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
594,2,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
595,3,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
596,3,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
597,3,49,11,126306,49011126306,1263.06,Census Tract 1263.06,11002,1
598,1,49,11,126305,49011126305,1263.05,Census Tract 1263.05,11002,1
599,2,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
600,2,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
601,1,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
602,1,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
603,2,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
604,2,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
605,3,49,11,126600,49011126600,1266,Census Tract 1266,11002,1
606,1,49,11,126600,49011126600,1266,Census Tract 1266,11002,1
607,2,49,11,126600,49011126600,1266,Census Tract 1266,11002,1
608,2,49,11,126700,49011126700,1267,Census Tract 1267,11002,1
609,2,49,11,126700,49011126700,1267,Census Tract 1267,11002,1
610,2,49,11,126700,49011126700,1267,Census Tract 1267,11002,1
611,4,49,11,126700,49011126700,1267,Census Tract 1267,11002,1
612,2,49,11,126500,49011126500,1265,Census Tract 1265,11002,1
613,1,49,11,126500,49011126500,1265,Census Tract 1265,11002,1
614,4,49,11,126500,49011126500,1265,Census Tract 1265,11002,1
615,5,49,11,126500,49011126500,1265,Census Tract 1265,11002,1
616,1,49,11,126402,49011126402,1264.02,Census Tract 1264.02,11002,1
617,2,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
618,2,49,11,127003,49011127003,1270.03,Census Tract 1270.03,11002,1
619,1,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
620,1,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
621,1,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
622,2,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
623,3,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
624,2,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
625,4,49,11,127004,49011127004,1270.04,Census Tract 1270.04,11002,1
626,6,49,11,126901,49011126901,1269.01,Census Tract 1269.01,11002,1
627,5,49,11,126901,49011126901,1269.01,Census Tract 1269.01,11002,1
628,1,49,11,126901,49011126901,1269.01,Census Tract 1269.01,11002,1
629,3,49,11,126901,49011126901,1269.01,Census Tract 1269.01,11002,1
630,2,49,11,126801,49011126801,1268.01,Census Tract 1268.01,11002,1
631,1,49,11,126801,49011126801,1268.01,Census Tract 1268.01,11002,1
632,3,49,11,126902,49011126902,1269.02,Census Tract 1269.02,11002,1
633,1,49,11,126902,49011126902,1269.02,Census Tract 1269.02,11002,1
634,3,49,11,126902,49011126902,1269.02,Census Tract 1269.02,11002,1
635,4,49,11,126902,49011126902,1269.02,Census Tract 1269.02,11002,1
636,1,49,11,126802,49011126802,1268.02,Census Tract 1268.02,11002,1
637,3,49,11,126802,49011126802,1268.02,Census Tract 1268.02,11002,1
638,2,49,11,126402,49011126402,1264.02,Census Tract 1264.02,11002,1
639,2,49,11,126402,49011126402,1264.02,Census Tract 1264.02,11002,1
640,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
641,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
642,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
643,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
644,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
645,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
646,1,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
647,2,49,11,127002,49011127002,1270.02,Census Tract 1270.02,11002,1
648,2,49,11,126406,49011126406,1264.06,Census Tract 1264.06,11002,1
649,2,49,11,126406,49011126406,1264.06,Census Tract 1264.06,11002,1
650,2,49,11,126405,49011126405,1264.05,Census Tract 1264.05,11002,1
651,2,49,11,126405,49011126405,1264.05,Census Tract 1264.05,11002,1
652,1,49,11,126404,49011126404,1264.04,Census Tract 1264.04,11002,1
653,1,49,11,126404,49011126404,1264.04,Census Tract 1264.04,11002,1
654,1,49,11,126404,49011126404,1264.04,Census Tract 1264.04,11002,1
655,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
656,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
657,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
658,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
659,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
660,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
661,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
662,1,49,35,980000,49035980000,9800,Census Tract 9800,35001,1
663,1,49,35,980000,49035980000,9800,Census Tract 9800,35001,1
664,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
665,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
666,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
667,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
668,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
669,1,49,35,980000,49035980000,9800,Census Tract 9800,35001,1
670,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
671,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
672,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
673,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
674,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
675,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
676,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
677,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
678,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
679,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
680,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
681,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
682,1,49,35,113906,49035113906,1139.06,Census Tract 1139.06,35001,1
